site,year,month,day,location,depth,temp,salinity,ph,secchi,lat,long,,,,,,,,,
ris1,2017,7,25,c3,2,12,27.7,8.1,5.5,-127.69081,51.4556,,,,,,,,,
ris1,2017,7,25,d0,0,14.7,22,8.1,5.5,-127.69081,51.4556,,,,,,,,,
ris1,2017,7,25,d1,1,14.5,22.1,8.1,5.5,-127.69081,51.4556,,,,,,,,,
ris1,2017,7,25,d5,5,11.5,28.7,8,5.5,-127.69081,51.4556,,,,,,,,,
ris1,2017,7,25,d10,10,9.6,30.2,8,5.5,-127.69081,51.4556,,,,,,,,,
ris3,2017,7,25,a0,0,13.7,22.3,7.3,4.5,-127.76009,51.48581,,,,,,,,,
ris3,2017,7,25,b0,0,14.1,23.2,7.4,4.5,-127.76009,51.48581,,,,,,,,,
ris3,2017,7,25,b1,1,13.7,27.1,7.4,4.5,-127.76009,51.48581,,,,,,,,,
ris3,2017,7,25,c0,0,13.9,24.5,7.5,4.5,-127.76009,51.48581,,,,,,,,,
ris3,2017,7,25,c1,1,13.7,27.5,7.7,4.5,-127.76009,51.48581,,,,,,,,,
ris3,2017,7,25,c3,2,12.4,29,7.8,4.5,-127.76009,51.48581,,,,,,,,,
ris3,2017,7,25,d0,0,14.6,23.3,7.9,4.5,-127.76009,51.48581,,,,,,,,,
ris3,2017,7,25,d1,1,13.9,27,7.9,4.5,-127.76009,51.48581,,,,,,,,,
ris3,2017,7,25,d5,5,11.3,29.7,7.9,4.5,-127.76009,51.48581,,,,,,,,,
ris3,2017,7,25,d10,10,10.1,30.2,7.8,4.5,-127.76009,51.48581,,,,,,,,,
gog1,2017,7,26,a0,0,15.4,31.6,7.9,3.5,-128.4686,51.92408,,,,,,,,,
gog1,2017,7,26,b0,0,15.2,31.6,8,3.5,-128.4686,51.92408,,,,,,,,,
gog1,2017,7,26,b1,1,15.2,31.3,8,3.5,-128.4686,51.92408,,,,,,,,,
gog1,2017,7,26,c0,0,15.3,31.6,8,3.5,-128.4686,51.92408,,,,,,,,,
gog1,2017,7,26,c1,1,15.2,31.6,8,3.5,-128.4686,51.92408,,,,,,,,,
gog1,2017,7,26,c3,1.5,15.2,31.5,8,3.5,-128.4686,51.92408,,,,,,,,,
gog1,2017,7,26,d0,0,15.3,31.6,8,3.5,-128.4686,51.92408,,,,,,,,,
gog1,2017,7,26,d1,1,15.3,31.6,8,3.5,-128.4686,51.92408,,,,,,,,,
gog1,2017,7,26,d5,3.5,15.2,31.5,8,3.5,-128.4686,51.92408,,,,,,,,,
gog4,2017,7,26,a0,0,15.6,31.5,6.2,5,-128.43826,51.90356,,,,,,,,,
gog4,2017,7,26,b0,0,15.5,31.6,7.1,5,-128.43826,51.90356,,,,,,,,,
gog4,2017,7,26,b1,1,15.3,31.6,7.2,5,-128.43826,51.90356,,,,,,,,,
gog4,2017,7,26,c0,0,15.6,31.6,7.3,5,-128.43826,51.90356,,,,,,,,,
gog4,2017,7,26,c1,1,15.2,31.6,7.4,5,-128.43826,51.90356,,,,,,,,,
gog4,2017,7,26,c3,1.5,14.6,31.7,7.5,5,-128.43826,51.90356,,,,,,,,,
gog4,2017,7,26,d0,0,15.2,31.6,7.6,5,-128.43826,51.90356,,,,,,,,,
gog4,2017,7,26,d1,1,15.1,31.6,7.7,5,-128.43826,51.90356,,,,,,,,,
gog4,2017,7,26,d5,5,13.7,31.8,7.8,5,-128.43826,51.90356,,,,,,,,,
gog4,2017,7,26,d10,6,13.5,31.8,7.8,5,-128.43826,51.90356,,,,,,,,,
koe1,2017,7,27,b0,0,15.7,16.3,7.4,4.5,-127.89599,51.77237,,,,,,,,,
koe1,2017,7,27,b1,1,14,19.3,7.5,4.5,-127.89599,51.77237,,,,,,,,,
koe1,2017,7,27,c0,0,15.7,16.3,7.7,4.5,-127.89599,51.77237,,,,,,,,,
koe1,2017,7,27,c1,1,13.5,27.1,7.6,4.5,-127.89599,51.77237,,,,,,,,,
koe1,2017,7,27,c3,2,13.2,28.1,7.6,4.5,-127.89599,51.77237,,,,,,,,,
koe1,2017,7,27,d0,0,15.6,17,7.8,4.5,-127.89599,51.77237,,,,,,,,,
koe1,2017,7,27,d1,1,13.9,24,7.7,4.5,-127.89599,51.77237,,,,,,,,,
koe1,2017,7,27,d5,5,12.6,29.2,7.8,4.5,-127.89599,51.77237,,,,,,,,,
koe3,2017,7,27,b0,0,15.2,18.5,5.7,4.5,-127.89897,51.77617,,,,,,,,,
koe3,2017,7,27,b1,1,15.1,19.3,5.9,4.5,-127.89897,51.77617,,,,,,,,,
koe3,2017,7,27,c0,0,15.1,18.9,6.3,4.5,-127.89897,51.77617,,,,,,,,,
koe3,2017,7,27,c1,1,15.1,20.3,6.4,4.5,-127.89897,51.77617,,,,,,,,,
koe3,2017,7,27,c3,3,14.8,21.4,6.8,4.5,-127.89897,51.77617,,,,,,,,,
koe3,2017,7,27,d0,0,15.2,6.6,7.2,4.5,-127.89897,51.77617,,,,,,,,,
koe3,2017,7,27,d1,1,16.2,18.9,7.2,4.5,-127.89897,51.77617,,,,,,,,,
koe3,2017,7,27,d5,5,12.4,29.5,7.2,4.5,-127.89897,51.77617,,,,,,,,,
koe3,2017,7,27,d10,10,10.9,30.3,7.8,4.5,-127.89897,51.77617,,,,,,,,,
fan1,2017,7,28,a0,0,15.7,30.7,8,6,-128.4128,52.06106,,,,,,,,,
fan1,2017,7,28,b0,0,15.7,30.7,8,6,-128.4128,52.06106,,,,,,,,,
fan1,2017,7,28,b1,1,15.7,30.6,8,6,-128.4128,52.06106,,,,,,,,,
fan1,2017,7,28,c0,0,16,30.8,8,6,-128.4128,52.06106,,,,,,,,,
fan1,2017,7,28,c1,1,15.7,30.7,8,6,-128.4128,52.06106,,,,,,,,,
fan1,2017,7,28,c3,1.3,15.7,30.7,8,6,-128.4128,52.06106,,,,,,,,,
fan1,2017,7,28,d0,0,15.3,30.6,8,6,-128.4128,52.06106,,,,,,,,,
fan1,2017,7,28,d1,1,15.2,30.6,8,6,-128.4128,52.06106,,,,,,,,,
fan1,2017,7,28,d5,5,13.9,30.9,8,6,-128.4128,52.06106,,,,,,,,,
fan1,2017,7,28,d10,6.5,12.5,31.3,8,6,-128.4128,52.06106,,,,,,,,,
fan3,2017,7,28,a0,0,17.1,30.9,8,8,-128.40318,52.05367,,,,,,,,,
fan3,2017,7,28,b0,0,16.6,30.9,8.1,8,-128.40318,52.05367,,,,,,,,,
fan3,2017,7,28,b1,1,15.5,30.9,8.1,8,-128.40318,52.05367,,,,,,,,,
fan3,2017,7,28,c0,0,16.6,30.7,8,8,-128.40318,52.05367,,,,,,,,,
fan3,2017,7,28,c1,1,15.6,30.7,8,8,-128.40318,52.05367,,,,,,,,,
fan3,2017,7,28,c3,2.3,15.1,29.9,8.1,8,-128.40318,52.05367,,,,,,,,,
fan3,2017,7,28,d0,0,15,30.9,8.1,8,-128.40318,52.05367,,,,,,,,,
fan3,2017,7,28,d1,1,14.8,30.9,8.1,8,-128.40318,52.05367,,,,,,,,,
fan3,2017,7,28,d5,4,14.2,31,8.1,8,-128.40318,52.05367,,,,,,,,,
hdo,2017,8,23,a0,0,13.8,29.5,8,0,-128.1295167,51.65496667,,,,,,,,,
hdo,2017,8,23,b0,0,13.7,29.1,7.9,0,-128.1295167,51.65496667,,,,,,,,,
hdo,2017,8,23,b1,1,13.7,30.4,8,0,-128.1295167,51.65496667,,,,,,,,,
hdo,2017,8,23,c0,0,13.8,27.3,8,0,-128.1295167,51.65496667,,,,,,,,,
hdo,2017,8,23,c1,1,13.6,30.2,8,0,-128.1295167,51.65496667,,,,,,,,,
hdo,2017,8,23,c3,2.5,13.2,31.6,8,0,-128.1295167,51.65496667,,,,,,,,,
hdo,2017,8,23,d0,0,13.3,30.5,7.9,0,-128.1295167,51.65496667,,,,,,,,,
hdo,2017,8,23,d1,1,13.5,30.9,8,0,-128.1295167,51.65496667,,,,,,,,,
hdo,2017,8,23,d5,5,12.4,32.3,8,0,-128.1295167,51.65496667,,,,,,,,,
hdo,2017,8,23,d10,8,12,32.5,8,0,-128.1295167,51.65496667,,,,,,,,,
ppo,2017,8,23,a0,0,13.4,28.5,6.1,whoops,-128.1130833,51.65798333,,,,,,,,,
ppo,2017,8,23,b0,0,13.5,29.3,6.7,0,-128.1130833,51.65798333,,,,,,,,,
ppo,2017,8,23,b1,1,13.5,30,7,0,-128.1130833,51.65798333,,,,,,,,,
ppo,2017,8,23,c0,0,13.5,39.4,7.5,0,-128.1130833,51.65798333,,,,,,,,,
ppo,2017,8,23,c1,1,13.5,29.5,7.6,0,-128.1130833,51.65798333,,,,,,,,,
ppo,2017,8,23,c3,3,13.5,30.6,7.7,0,-128.1130833,51.65798333,,,,,,,,,
ppo,2017,8,23,d0,0,13.3,29.3,7.8,0,-128.1130833,51.65798333,,,,,,,,,
ppo,2017,8,23,d1,1,13.4,29.5,7.8,0,-128.1130833,51.65798333,,,,,,,,,
ppo,2017,8,23,d5,5,13.2,31.6,7.9,0,-128.1130833,51.65798333,,,,,,,,,
ppo,2017,8,23,d10,10,11.8,32.7,7.9,0,-128.1130833,51.65798333,,,,,,,,,
chp,2017,8,24,a0,0,12.7,31.4,7.4,0,-128.11914,51.6479,,,,,,,,,
chp,2017,8,24,b0,0,12.7,30.1,7.5,0,-128.11914,51.6479,,,,,,,,,
chp,2017,8,24,b1,1,12.7,31.4,7.6,0,-128.11914,51.6479,,,,,,,,,
chp,2017,8,24,c0,0,12.7,31.4,7.6,0,-128.11914,51.6479,,,,,,,,,
chp,2017,8,24,c1,1,12.7,31.4,7.7,0,-128.11914,51.6479,,,,,,,,,
chp,2017,8,24,c3,1.5,12.7,31.4,7.7,0,-128.11914,51.6479,,,,,,,,,
chp,2017,8,24,d0,0,13.1,31.4,7.6,0,-128.11914,51.6479,,,,,,,,,
chp,2017,8,24,d1,1,13,31.4,7.2,0,-128.11914,51.6479,,,,,,,,,
chp,2017,8,24,d5,3,13,31.4,7.7,0,-128.11914,51.6479,,,,,,,,,
chp,2017,8,24,d10,3,n/a,n/a,n/a,0,-128.11914,51.6479,,,,,,,,,
pba,2017,8,24,a0,0,13.5,26.9,5.6,0,-128.0089,51.64642,,,,,,,,,
pba,2017,8,24,b0,0,13.5,26,6.3,0,-128.0089,51.64642,,,,,,,,,
pba,2017,8,24,b1,1,13.4,28.6,6.4,0,-128.0089,51.64642,,,,,,,,,
pba,2017,8,24,c0,0,13.5,26.3,6.8,0,-128.0089,51.64642,,,,,,,,,
pba,2017,8,24,c1,1,13.5,28.7,6.9,0,-128.0089,51.64642,,,,,,,,,
pba,2017,8,24,c3,2,13.3,29.4,6.9,0,-128.0089,51.64642,,,,,,,,,
pba,2017,8,24,d0,0,13.8,27.2,7.2,0,-128.0089,51.64642,,,,,,,,,
pba,2017,8,24,d1,1,13.7,28,7.3,0,-128.0089,51.64642,,,,,,,,,
pba,2017,8,24,d5,5,12.6,30.3,7.4,0,-128.0089,51.64642,,,,,,,,,
pba,2017,8,24,d10,10,11.9,30.9,7.5,0,-128.0089,51.64642,,,,,,,,,
ssp,2017,8,25,a0,0,13,30.8,7.7,0,-128.11569,51.67993,,,,,,,,,
ssp,2017,8,25,b0,0,13,30.4,7.7,0,-128.11569,51.67993,,,,,,,,,
ssp,2017,8,25,b1,1,13,30.6,7.8,0,-128.11569,51.67993,,,,,,,,,
ssp,2017,8,25,c0,0,12.9,30.9,7.7,0,-128.11569,51.67993,,,,,,,,,
ssp,2017,8,25,c1,1,12.9,30.9,7.8,0,-128.11569,51.67993,,,,,,,,,
ssp,2017,8,25,c3,1.7,12.9,30.9,7.8,0,-128.11569,51.67993,,,,,,,,,
ssp,2017,8,25,d0,0,13,30.9,7.9,0,-128.11569,51.67993,,,,,,,,,
ssp,2017,8,25,d1,1,13,30.9,7.9,0,-128.11569,51.67993,,,,,,,,,
ssp,2017,8,25,d5,5,13.1,30.9,7.9,0,-128.11569,51.67993,,,,,,,,,
ssp,2017,8,25,d10,10,13.1,30.9,7.9,0,-128.11569,51.67993,,,,,,,,,
wfb,2017,8,25,a0,0,13.2,30.8,5.1,0,-128.11984,51.66814,,,,,,,,,
wfb,2017,8,25,b0,0,13.1,30.8,6.3,0,-128.11984,51.66814,,,,,,,,,
wfb,2017,8,25,b1,1,13.1,30.9,6.5,0,-128.11984,51.66814,,,,,,,,,
wfb,2017,8,25,c0,0,13.2,30.8,6.7,0,-128.11984,51.66814,,,,,,,,,
wfb,2017,8,25,c1,1,13.2,30.9,7.1,0,-128.11984,51.66814,,,,,,,,,
wfb,2017,8,25,c3,3,13,30.9,7.2,0,-128.11984,51.66814,,,,,,,,,
wfb,2017,8,25,d0,0,13.1,30.8,7.4,0,-128.11984,51.66814,,,,,,,,,
wfb,2017,8,25,d1,1,13.1,30.8,7.5,0,-128.11984,51.66814,,,,,,,,,
wfb,2017,8,25,d5,5,13.1,30.9,7.6,0,-128.11984,51.66814,,,,,,,,,
wfb,2017,8,25,d10,6.3,13.1,30.9,7.7,0,-128.11984,51.66814,,,,,,,,,
hdo,2018,3,19,a0,0,6.9,32.1,7.41,n/a,,,,,,,,,,,
hdo,2018,3,19,b0,0,6.9,32.57,7.71,n/a,,,,,,,,,,,
hdo,2018,3,19,b1,1,6.9,32.85,7.74,n/a,,,,,,,,,,,
hdo,2018,3,19,c0,0,6.9,31.43,7.81,n/a,,,,,,,,,,,
hdo,2018,3,19,c1,1,6.8,32.87,7.83,n/a,,,,,,,,,,,
hdo,2018,3,19,c3,2,6.8,32.92,7.84,n/a,,,,,,,,,,,
hdo,2018,3,19,d0,0,6.9,31.18,7.86,n/a,,,,,,,,,,,
hdo,2018,3,19,d1,1,6.8,32.86,7.89,n/a,,,,,,,,,,,
hdo,2018,3,19,d5,5,6.8,32.44,7.87,n/a,,,,,,,,,,,
ppo,2018,3,19,a0,0,6.6,30.75,7.95,n/a,,,,,,,,,,,
ppo,2018,3,19,b0,0,6.7,31.9,7.98,n/a,,,,,,,,,,,
ppo,2018,3,19,b1,1,6.9,32.62,7.99,n/a,,,,,,,,,,,
ppo,2018,3,19,c0,0,6.9,31.9,8,n/a,,,,,,,,,,,
ppo,2018,3,19,c1,1,6.8,32.55,8,n/a,,,,,,,,,,,
ppo,2018,3,19,c3,2,6.9,32.76,7.99,n/a,,,,,,,,,,,
ppo,2018,3,19,d0,0,6.9,32.59,8.01,n/a,,,,,,,,,,,
ppo,2018,3,19,d1,1,6.9,32.72,8.01,n/a,,,,,,,,,,,
ppo,2018,3,19,d5,5,6.9,32.85,7.96,n/a,,,,,,,,,,,
ppo,2018,3,19,d10,10,6.7,33.01,7.91,n/a,,,,,,,,,,,
chp,2018,3,20,a0,0,7.4,31.31,6.59,n/a,-128.12907,51.65466,,,,,,,,,
chp,2018,3,20,b0,0,7.3,28.63,7.61,n/a,-128.12907,51.65466,,,,,,,,,
chp,2018,3,20,b1,1,7.3,31.3,7.73,n/a,-128.12907,51.65466,,,,,,,,,
chp,2018,3,20,c0,0,7.3,31.28,7.79,n/a,-128.12907,51.65466,,,,,,,,,
chp,2018,3,20,c1,1,7.3,31.28,7.81,n/a,-128.12907,51.65466,,,,,,,,,
chp,2018,3,20,c3,2,7.3,31.28,7.82,n/a,-128.12907,51.65466,,,,,,,,,
chp,2018,3,20,d0,0,7.3,31.24,7.82,n/a,-128.12907,51.65466,,,,,,,,,
chp,2018,3,20,d1,1,7.3,31.3,7.83,n/a,-128.12907,51.65466,,,,,,,,,
chp,2018,3,20,d5,5,7.3,31.31,7.84,n/a,-128.12907,51.65466,,,,,,,,,
pba,2018,3,20,a0,0,6.9,30.11,7.94,n/a,-128.11868,51.64632,,,,,,,,,
pba,2018,3,20,b0,0,6.9,30.07,7.95,n/a,-128.11868,51.64632,,,,,,,,,
pba,2018,3,20,b1,1,7.6,30.28,7.97,n/a,-128.11868,51.64632,,,,,,,,,
pba,2018,3,20,c0,0,7,30.15,7.99,n/a,-128.11868,51.64632,,,,,,,,,
pba,2018,3,20,c1,1,7,30.28,8,n/a,-128.11868,51.64632,,,,,,,,,
pba,2018,3,20,c3,2,7.1,30.3,7.99,n/a,-128.11868,51.64632,,,,,,,,,
pba,2018,3,20,d0,0,7,30.26,7.99,n/a,-128.11868,51.64632,,,,,,,,,
pba,2018,3,20,d1,1,7,30.3,8.03,n/a,-128.11868,51.64632,,,,,,,,,
pba,2018,3,20,d5,5,7,30.6,7.93,n/a,-128.11868,51.64632,,,,,,,,,
pba,2018,3,20,d10,10,6.9,30.08,7.79,n/a,-128.11868,51.64632,,,,,,,,,
wfb,2018,3,21,a0,0,7.4,31.23,7.5,n/a,-128.12025,51.66798,,,,,,,,,
wfb,2018,3,21,b0,0,7.4,31.32,7.68,n/a,-128.12025,51.66798,,,,,,,,,
wfb,2018,3,21,b1,1,7.4,31.32,7.7,n/a,-128.12025,51.66798,,,,,,,,,
wfb,2018,3,21,c0,0,7.5,31.35,7.74,n/a,-128.12025,51.66798,,,,,,,,,
wfb,2018,3,21,c1,1,7.4,31.36,7.75,n/a,-128.12025,51.66798,,,,,,,,,
wfb,2018,3,21,d0,0,7.5,31.2,7.78,n/a,-128.12025,51.66798,,,,,,,,,
wfb,2018,3,21,d1,1,7.5,31.33,7.78,n/a,-128.12025,51.66798,,,,,,,,,
wfb,2018,3,21,d5,5,7.4,31.4,7.8,n/a,-128.12025,51.66798,,,,,,,,,
wfb,2018,3,21,d10,10,7.4,31.4,7.79,n/a,-128.12025,51.66798,,,,,,,,,
ssp,2018,3,21,a0,0,7.5,31.24,7.81,n/a,,,,,,,,,,,
ssp,2018,3,21,b0,0,7.5,31.08,7.81,n/a,,,,,,,,,,,
ssp,2018,3,21,b1,1,7.5,31.28,7.82,n/a,,,,,,,,,,,
ssp,2018,3,21,c0,0,7.5,31.44,7.81,n/a,,,,,,,,,,,
ssp,2018,3,21,c1,1,7.5,31.46,7.81,n/a,,,,,,,,,,,
ssp,2018,3,21,c3,3,7.5,31.46,7.81,n/a,,,,,,,,,,,
ssp,2018,3,21,d0,0,7.4,31.38,7.79,n/a,,,,,,,,,,,
ssp,2018,3,21,d1,1,7.4,31.41,7.79,n/a,,,,,,,,,,,
ssp,2018,3,21,d5,5,7.4,31.43,7.79,n/a,,,,,,,,,,,
ssp,2018,3,21,d10,10,7.4,31.43,7.78,n/a,,,,,,,,,,,
chp,2018,5,29,a0,0,10.4,29.46,7.52,n/a,-128.12368,51.67622,,,,,,,,,
chp,2018,5,29,b0,0,10.4,29.7,7.82,n/a,-128.12368,51.67622,,,,,,,,,
chp,2018,5,29,b1,1,10.4,29.82,7.85,n/a,-128.12368,51.67622,,,,,,,,,
chp,2018,5,29,c0,0,10.5,30.83,7.95,n/a,-128.12368,51.67622,,,,,,,,,
chp,2018,5,29,c1,1,10.5,30.78,7.96,n/a,-128.12368,51.67622,,,,,,,,,
chp,2018,5,29,d0,0,10.5,30.88,8.01,n/a,-128.12368,51.67622,,,,,,,,,
chp,2018,5,29,d1,1,10.5,30.9,8.01,n/a,-128.12368,51.67622,,,,,,,,,
chp,2018,5,29,d5,3.5,10.5,30.97,7.98,n/a,-128.12368,51.67622,,,,,,,,,
ppo,2018,5,29,a0,0,10.6,29.3,8.07,n/a,-128.113,51.65799,,,,,,,,,
ppo,2018,5,29,b0,0,10.6,29.38,8.08,5.5,-128.113,51.65799,,,,,,,,,
ppo,2018,5,29,b1,1,10.7,29.51,8.08,5.5,-128.113,51.65799,,,,,,,,,
ppo,2018,5,29,c0,0,10.7,29.58,8.09,5.5,-128.113,51.65799,,,,,,,,,
ppo,2018,5,29,c1,1,10.7,29.64,8.09,5.5,-128.113,51.65799,,,,,,,,,
ppo,2018,5,29,c3,3,10.6,30.09,8.07,5.5,-128.113,51.65799,,,,,,,,,
ppo,2018,5,29,d0,0,10.8,n/a,8.09,5.5,-128.113,51.65799,,,,,,,,,
ppo,2018,5,29,d1,1,10.7,n/a,8.09,5.5,-128.113,51.65799,,,,,,,,,
ppo,2018,5,29,d5,5,10.4,n/a,8.06,5.5,-128.113,51.65799,,,,,,,,,
ppo,2018,5,29,d10,10,10.1,n/a,8.02,5.5,-128.113,51.65799,,,,,,,,,
hdo,2018,5,30,a0,0,11.5,29.04,8.15,4,-128.12967,51.65496,,,,,,,,,
hdo,2018,5,30,b0,0,11.5,29.09,8.14,4,-128.12967,51.65496,,,,,,,,,
hdo,2018,5,30,b1,1,11.5,29.13,8.15,4,-128.12967,51.65496,,,,,,,,,
hdo,2018,5,30,c0,0,11.6,28.81,8.15,4,-128.12967,51.65496,,,,,,,,,
hdo,2018,5,30,c1,1,11.5,29.07,8.16,4,-128.12967,51.65496,,,,,,,,,
hdo,2018,5,30,c3,3,11.5,29.13,8.15,4,-128.12967,51.65496,,,,,,,,,
hdo,2018,5,30,d0,0,11.5,28.97,8.17,4,-128.12967,51.65496,,,,,,,,,
hdo,2018,5,30,d1,1,11.6,29,8.17,4,-128.12967,51.65496,,,,,,,,,
hdo,2018,5,30,d5,5,11.5,29.09,8.16,4,-128.12967,51.65496,,,,,,,,,
hdo,2018,5,30,d10,10,11.4,29.26,8.15,4,-128.12967,51.65496,,,,,,,,,
pba,2018,5,30,a0,0,11.6,29.81,7.25,4.5,-128.11866,51.64635,,,,,,,,,
pba,2018,5,30,b0,0,11.5,29.56,7.64,4.5,-128.11866,51.64635,,,,,,,,,
pba,2018,5,30,b1,1,11.4,29.95,7.82,4.5,-128.11866,51.64635,,,,,,,,,
pba,2018,5,30,c0,0,11.3,29.68,7.94,4.5,-128.11866,51.64635,,,,,,,,,
pba,2018,5,30,c1,1,11.3,30.01,7.94,4.5,-128.11866,51.64635,,,,,,,,,
pba,2018,5,30,c3,3,11.2,30.24,7.92,4.5,-128.11866,51.64635,,,,,,,,,
pba,2018,5,30,d0,0,11.8,29.6,8.02,4.5,-128.11866,51.64635,,,,,,,,,
pba,2018,5,30,d1,1,11.4,30.11,8,4.5,-128.11866,51.64635,,,,,,,,,
pba,2018,5,30,d5,5,10.3,30.56,7.98,4.5,-128.11866,51.64635,,,,,,,,,
pba,2018,5,30,d10,10,10,30.72,7.91,4.5,-128.11866,51.64635,,,,,,,,,
ssp,2018,5,31,a0,0,10.8,29.52,8.02,n/a,-128.11486,51.67927,,,,,,,,,
ssp,2018,5,31,b0,0,10.8,29.45,8.04,n/a,-128.11486,51.67927,,,,,,,,,
ssp,2018,5,31,b1,1,10.8,29.59,8.04,n/a,-128.11486,51.67927,,,,,,,,,
ssp,2018,5,31,c0,0,10.8,29.58,8.05,n/a,-128.11486,51.67927,,,,,,,,,
ssp,2018,5,31,c1,1,10.8,29.61,8.05,n/a,-128.11486,51.67927,,,,,,,,,
ssp,2018,5,31,c3,3,10.7,29.66,8.07,n/a,-128.11486,51.67927,,,,,,,,,
ssp,2018,5,31,d0,0,10.7,29.63,8.03,n/a,-128.11486,51.67927,,,,,,,,,
ssp,2018,5,31,d1,1,10.6,29.78,8.03,n/a,-128.11486,51.67927,,,,,,,,,
ssp,2018,5,31,d5,5,10.4,30.03,8,n/a,-128.11486,51.67927,,,,,,,,,
ssp,2018,5,31,d10,10,10.3,30.29,7.89,n/a,-128.11486,51.67927,,,,,,,,,
wfb,2018,5,31,a0,0,10.9,30.09,7.71,n/a,-128.11964,51.66814,,,,,,,,,
wfb,2018,5,31,b0,0,10.7,30.23,7.86,n/a,-128.11964,51.66814,,,,,,,,,
wfb,2018,5,31,b1,1,10.6,30.25,7.88,n/a,-128.11964,51.66814,,,,,,,,,
wfb,2018,5,31,c0,0,10.5,30.31,7.92,n/a,-128.11964,51.66814,,,,,,,,,
wfb,2018,5,31,c1,1,10.3,30.35,7.9,n/a,-128.11964,51.66814,,,,,,,,,
wfb,2018,5,31,c3,2,10.3,30.37,7.91,n/a,-128.11964,51.66814,,,,,,,,,
wfb,2018,5,31,d0,0,10.5,30.17,7.94,n/a,-128.11964,51.66814,,,,,,,,,
wfb,2018,5,31,d1,1,10.4,30.33,7.93,n/a,-128.11964,51.66814,,,,,,,,,
wfb,2018,5,31,d5,4,10.2,30.49,7.93,n/a,-128.11964,51.66814,,,,,,,,,
chp,2018,7,10,a0,0,13.1,28.85,8.01,2.5,-128.12338,51.67637,,,,,,,,,
chp,2018,7,10,b0,0,12.8,29.28,8.03,2.5,-128.12338,51.67637,,,,,,,,,
chp,2018,7,10,b1,1,12.6,29.61,8.01,2.5,-128.12338,51.67637,,,,,,,,,
chp,2018,7,10,c0,0,13,28.19,8.07,2.5,-128.12338,51.67637,,,,,,,,,
chp,2018,7,10,c1,1,12.2,30.01,8,2.5,-128.12338,51.67637,,,,,,,,,
chp,2018,7,10,c3,2,12.1,30.15,7.99,2.5,-128.12338,51.67637,,,,,,,,,
chp,2018,7,10,d0,0,13.4,24.29,8.13,2.5,-128.12338,51.67637,,,,,,,,,
chp,2018,7,10,d1,1,13,29.71,8.09,2.5,-128.12338,51.67637,,,,,,,,,
chp,2018,7,10,d5,2.5,12.8,29.82,8.09,2.5,-128.12338,51.67637,,,,,,,,,
pba,2018,7,10,a0,0,17.7,21.16,8.13,5,-128.118601,51.646263,,,,,,,,,
pba,2018,7,10,b0,0,17.6,21.94,8.17,5,-128.118601,51.646263,,,,,,,,,
pba,2018,7,10,b1,1,15.3,25.98,7.91,5,-128.118601,51.646263,,,,,,,,,
pba,2018,7,10,c0,0,17.9,21.32,8.26,5,-128.118601,51.646263,,,,,,,,,
pba,2018,7,10,c1,1,14.6,27.34,8.19,5,-128.118601,51.646263,,,,,,,,,
pba,2018,7,10,c3,3,14.3,27.48,8.16,5,-128.118601,51.646263,,,,,,,,,
pba,2018,7,10,d0,0,17.8,21.88,8.36,5,-128.118601,51.646263,,,,,,,,,
pba,2018,7,10,d1,1,16.3,24.59,8.33,5,-128.118601,51.646263,,,,,,,,,
pba,2018,7,10,d5,5,12.3,29.75,8.2,5,-128.118601,51.646263,,,,,,,,,
pba,2018,7,10,d10,10,10.5,30.88,7.84,5,-128.118601,51.646263,,,,,,,,,
hab4,2018,7,11,a0,0,15.9,22.58,8.24,5,-128.07991,51.65563,,,,,,,,,
hab4,2018,7,11,b0,0,15.9,23.68,8.31,5,-128.07991,51.65563,,,,,,,,,
hab4,2018,7,11,b1,1,15.5,24.7,8.22,5,-128.07991,51.65563,,,,,,,,,
hab4,2018,7,11,c0,0,15.8,23.34,8.37,5,-128.07991,51.65563,,,,,,,,,
hab4,2018,7,11,c1,1,15,25.49,8.21,5,-128.07991,51.65563,,,,,,,,,
hab4,2018,7,11,c3,3,12.7,29.29,8.19,5,-128.07991,51.65563,,,,,,,,,
hab4,2018,7,11,d0,0,15.8,23.84,8.39,5,-128.07991,51.65563,,,,,,,,,
hab4,2018,7,11,d1,1,13.9,27.72,8.32,5,-128.07991,51.65563,,,,,,,,,
hab4,2018,7,11,d5,5,12.1,29.41,8.21,5,-128.07991,51.65563,,,,,,,,,
hab4,2018,7,11,d10,10,10.6,31.35,7.9,5,-128.07991,51.65563,,,,,,,,,
hdo,2018,7,11,a0,0,15.3,25.8,8.27,4.5,-128.1297,51.6551,,,,,,,,,
hdo,2018,7,11,b0,0,15.3,25.82,8.28,4.5,-128.1297,51.6551,,,,,,,,,
hdo,2018,7,11,b1,1,13.5,28.79,8.29,4.5,-128.1297,51.6551,,,,,,,,,
hdo,2018,7,11,c0,0,14.4,28.49,8.3,4.5,-128.1297,51.6551,,,,,,,,,
hdo,2018,7,11,c1,1,13.3,28.76,8.3,4.5,-128.1297,51.6551,,,,,,,,,
hdo,2018,7,11,c3,3,12.5,29.87,8.19,4.5,-128.1297,51.6551,,,,,,,,,
hdo,2018,7,11,d0,0,15.8,24.4,8.31,4.5,-128.1297,51.6551,,,,,,,,,
hdo,2018,7,11,d1,1,15.5,26.09,8.32,4.5,-128.1297,51.6551,,,,,,,,,
